id,key,superfit_dis,superfit_sin,superfit_cur,superfit_int,superfit_eng,superfit_res
1039721,SF_DS,56.00,48.00,32.00,40.00,34.00,40.00
1043669,SF_DR,64.00,42.00,42.00,44.00,42.00,50.00
1043666,SF_CR,16.00,24.00,30.00,26.00,18.00,28.00
1043653,SF_SE,42.00,44.00,34.00,24.00,50.00,38.00
1039997,SF_DS,58.00,62.00,50.00,54.00,56.00,56.00
1040733,SF_DR,54.00,50.00,30.00,48.00,42.00,52.00
1043670,SF_IR,46.00,48.00,42.00,56.00,48.00,54.00
1043683,SF_DC,62.00,42.00,54.00,50.00,34.00,52.00
1043674,SF_DC,48.00,48.00,48.00,44.00,48.00,40.00
1042085,SF_IE,40.00,40.00,46.00,80.00,56.00,46.00
1043647,SF_DS,62.00,64.00,42.00,60.00,52.00,48.00
1043657,SF_generic,36.00,40.00,10.00,32.00,24.00,34.00
1043620,SF_DI,62.00,54.00,46.00,64.00,52.00,50.00
1043663,SF_DI,64.00,46.00,48.00,58.00,44.00,30.00
1032793,SF_DR,72.00,46.00,60.00,60.00,58.00,70.00
1042092,SF_DI,60.00,52.00,36.00,72.00,54.00,56.00
1043633,SF_DS,60.00,56.00,52.00,40.00,52.00,54.00
1043702,SF_DI,58.00,42.00,48.00,52.00,44.00,46.00
1030909,SF_DS,52.00,54.00,40.00,48.00,42.00,34.00
1043686,SF_DI,48.00,36.00,36.00,46.00,44.00,38.00
1039313,SF_DC,72.00,46.00,60.00,54.00,52.00,58.00
1043725,SF_DS,66.00,60.00,42.00,58.00,46.00,50.00
1043771,SF_DR,14.00,14.00,12.00,8.00,10.00,18.00
1038276,SF_DS,62.00,66.00,58.00,54.00,52.00,54.00
1041954,SF_DR,46.00,28.00,36.00,42.00,40.00,48.00
1043704,SF_DR,62.00,50.00,40.00,56.00,56.00,60.00
1043419,SF_SR,20.00,64.00,50.00,50.00,50.00,56.00
1043696,SF_DS,50.00,52.00,40.00,38.00,46.00,32.00
1040260,SF_SR,48.00,58.00,40.00,38.00,28.00,54.00
1043717,SF_DR,50.00,48.00,32.00,48.00,46.00,66.00
1043659,SF_DI,72.00,62.00,58.00,66.00,62.00,56.00
661587,SF_DS,52.00,54.00,34.00,46.00,50.00,38.00
1027107,SF_DR,58.00,40.00,32.00,40.00,44.00,46.00
1043676,SF_DR,56.00,48.00,28.00,44.00,40.00,50.00
1043731,SF_DR,64.00,56.00,42.00,36.00,16.00,58.00
1043233,SF_IR,50.00,62.00,52.00,62.00,50.00,64.00
1042193,SF_DR,42.00,40.00,32.00,40.00,40.00,60.00
1040347,SF_DR,60.00,38.00,36.00,48.00,38.00,52.00
1043706,SF_DR,72.00,58.00,44.00,54.00,50.00,70.00
1042070,SF_DR,68.00,62.00,40.00,58.00,56.00,64.00
1043697,SF_DR,62.00,50.00,52.00,52.00,52.00,64.00
1043734,SF_IR,50.00,46.00,42.00,54.00,34.00,52.00
1043710,SF_DS,44.00,40.00,36.00,34.00,38.00,34.00
1043812,SF_DR,52.00,40.00,44.00,46.00,50.00,56.00
1043722,SF_IR,56.00,52.00,44.00,58.00,54.00,60.00
1043727,SF_DR,52.00,44.00,30.00,46.00,44.00,50.00
1043698,SF_DI,64.00,54.00,34.00,58.00,56.00,54.00
1043752,SF_DR,64.00,52.00,40.00,44.00,54.00,60.00
1043744,SF_DI,52.00,42.00,34.00,58.00,50.00,32.00
1042324,SF_IR,52.00,48.00,38.00,62.00,44.00,56.00
1043723,SF_DI,54.00,42.00,48.00,60.00,46.00,44.00
1043720,SF_DI,66.00,58.00,48.00,62.00,48.00,56.00
1043756,SF_DI,70.00,50.00,40.00,54.00,52.00,38.00
1043784,SF_DR,54.00,40.00,32.00,34.00,34.00,42.00
1043753,SF_DE,58.00,32.00,34.00,40.00,40.00,40.00
1038666,SF_DI,72.00,48.00,52.00,62.00,46.00,62.00
1043726,SF_DR,64.00,52.00,54.00,56.00,50.00,58.00
1039496,SF_IR,50.00,56.00,58.00,62.00,58.00,60.00
1042109,SF_DI,68.00,48.00,40.00,52.00,48.00,50.00
1030103,SF_DE,60.00,50.00,36.00,50.00,50.00,40.00
1037424,SF_DI,18.00,10.00,6.00,14.00,8.00,14.00
1043783,SF_DR,76.00,48.00,52.00,48.00,48.00,58.00
1043811,SF_DI,54.00,40.00,40.00,50.00,40.00,38.00
1043769,SF_DI,62.00,58.00,52.00,64.00,56.00,62.00
1042067,SF_DI,64.00,54.00,54.00,62.00,52.00,54.00
1042325,SF_DS,60.00,44.00,24.00,34.00,34.00,42.00
1043806,SF_DE,60.00,44.00,36.00,54.00,56.00,52.00
1043814,SF_DR,70.00,52.00,44.00,56.00,64.00,66.00
1043788,SF_DR,62.00,56.00,44.00,46.00,34.00,58.00
1043797,SF_DI,50.00,46.00,36.00,48.00,42.00,38.00
1043837,SF_DI,56.00,48.00,34.00,66.00,52.00,44.00
1043775,SF_SR,60.00,64.00,44.00,60.00,42.00,62.00
1043780,SF_DC,50.00,32.00,56.00,32.00,20.00,40.00
1043835,SF_DR,66.00,58.00,46.00,44.00,54.00,60.00
1043816,SF_CI,50.00,48.00,56.00,62.00,52.00,54.00
1043810,SF_DS,64.00,60.00,48.00,58.00,56.00,54.00
1038456,SF_DI,66.00,46.00,56.00,58.00,52.00,58.00
1036286,SF_DR,48.00,36.00,32.00,42.00,26.00,46.00
1043877,SF_DE,66.00,54.00,50.00,64.00,70.00,52.00
1040704,SF_SI,48.00,68.00,40.00,62.00,48.00,42.00
1043838,SF_SR,48.00,54.00,34.00,32.00,32.00,58.00
1043818,SF_DE,60.00,46.00,40.00,52.00,58.00,46.00
1043836,SF_DI,54.00,46.00,42.00,60.00,48.00,48.00
1043840,SF_IE,56.00,50.00,46.00,68.00,62.00,54.00
1043829,SF_DI,60.00,54.00,56.00,68.00,50.00,54.00
1043849,SF_IE,48.00,40.00,40.00,54.00,50.00,40.00
1043805,SF_DS,54.00,52.00,32.00,44.00,28.00,24.00
1043866,SF_DI,56.00,40.00,36.00,54.00,46.00,42.00
1043846,SF_CE,56.00,52.00,60.00,56.00,66.00,54.00
1043823,SF_DE,60.00,54.00,46.00,30.00,54.00,46.00
1042317,SF_DE,70.00,48.00,58.00,60.00,64.00,46.00
1043826,SF_DI,50.00,40.00,26.00,44.00,42.00,34.00
1029191,SF_DI,58.00,40.00,34.00,48.00,44.00,42.00
1043801,SF_DI,62.00,40.00,46.00,68.00,50.00,46.00
1043808,SF_DC,48.00,32.00,44.00,40.00,34.00,44.00
1041883,SF_DE,60.00,42.00,50.00,54.00,62.00,58.00
1019303,SF_DI,66.00,64.00,36.00,70.00,58.00,50.00
1043853,SF_DI,60.00,48.00,38.00,64.00,40.00,50.00
1043843,SF_DC,48.00,28.00,42.00,40.00,36.00,34.00
1025964,SF_DI,66.00,56.00,48.00,58.00,50.00,56.00
1043860,SF_DR,58.00,48.00,46.00,52.00,48.00,62.00
1043102,SF_DR,66.00,62.00,60.00,60.00,54.00,64.00
1043863,SF_DI,50.00,30.00,32.00,52.00,40.00,46.00
1043813,SF_DI,56.00,34.00,46.00,50.00,40.00,44.00
1033457,SF_DR,56.00,46.00,30.00,48.00,50.00,58.00
1038177,SF_DI,70.00,38.00,48.00,64.00,58.00,58.00
1043890,SF_DS,54.00,56.00,44.00,44.00,42.00,38.00
1043919,SF_DI,62.00,50.00,44.00,58.00,52.00,52.00
1042097,SF_DR,50.00,42.00,30.00,44.00,24.00,54.00
1040278,SF_DE,62.00,42.00,38.00,50.00,56.00,40.00
1037736,SF_DE,60.00,44.00,40.00,46.00,58.00,52.00
1043825,SF_SI,42.00,48.00,40.00,50.00,36.00,40.00
1043799,SF_DS,64.00,56.00,32.00,54.00,38.00,42.00
1043768,SF_IR,50.00,52.00,44.00,52.00,38.00,52.00
1043852,SF_DI,54.00,46.00,40.00,50.00,42.00,36.00
1041951,SF_DR,66.00,42.00,48.00,56.00,52.00,64.00
1039558,SF_DS,58.00,52.00,36.00,44.00,50.00,48.00
1043865,SF_DR,52.00,40.00,40.00,38.00,46.00,50.00
1041738,SF_DE,62.00,58.00,54.00,52.00,66.00,54.00
1035055,SF_DS,52.00,48.00,30.00,38.00,20.00,32.00
1043893,SF_DI,56.00,36.00,34.00,58.00,46.00,50.00
1039141,SF_DI,46.00,46.00,34.00,46.00,14.00,38.00
1043917,SF_DI,58.00,42.00,32.00,60.00,40.00,52.00
1043912,SF_DI,72.00,48.00,42.00,62.00,56.00,58.00
1038786,SF_IR,42.00,46.00,46.00,58.00,56.00,60.00
1026156,SF_SI,34.00,48.00,46.00,58.00,44.00,42.00
1043841,SF_DR,54.00,42.00,38.00,46.00,40.00,48.00
1030334,SF_CE,6.00,54.00,56.00,52.00,62.00,56.00
1043876,SF_DI,56.00,50.00,32.00,58.00,44.00,42.00
1042342,SF_DE,56.00,46.00,52.00,54.00,58.00,34.00
1028408,SF_DE,60.00,50.00,50.00,46.00,58.00,44.00
1043901,SF_DE,56.00,38.00,30.00,40.00,46.00,36.00
1043880,SF_SR,48.00,56.00,48.00,50.00,46.00,56.00
1043977,SF_DI,58.00,40.00,50.00,56.00,48.00,38.00
1038630,SF_DS,46.00,46.00,32.00,30.00,36.00,36.00
1042203,SF_DS,58.00,56.00,52.00,50.00,46.00,50.00
1043883,SF_IR,44.00,48.00,34.00,56.00,44.00,50.00
1043891,SF_DR,58.00,56.00,46.00,54.00,44.00,56.00
1043980,SF_SR,0.00,56.00,46.00,44.00,48.00,60.00
1043063,SF_DE,66.00,62.00,42.00,62.00,64.00,60.00
1043985,SF_IR,54.00,52.00,60.00,72.00,52.00,62.00
1043952,SF_DS,52.00,62.00,50.00,28.00,46.00,46.00
1043955,SF_DR,60.00,54.00,56.00,58.00,58.00,62.00
1041181,SF_DI,56.00,54.00,38.00,54.00,50.00,50.00
1043963,SF_SI,54.00,62.00,50.00,64.00,44.00,58.00
784959,SF_DI,64.00,48.00,48.00,58.00,54.00,42.00
1043989,SF_SI,52.00,62.00,36.00,54.00,48.00,52.00
1043993,SF_DS,62.00,60.00,46.00,54.00,52.00,44.00
1042059,SF_DR,56.00,48.00,44.00,50.00,52.00,54.00
984588,SF_DS,50.00,46.00,26.00,40.00,32.00,30.00
1043924,SF_DR,62.00,48.00,36.00,50.00,40.00,60.00
1037401,SF_DC,64.00,50.00,56.00,44.00,44.00,36.00
1043949,SF_IR,56.00,56.00,32.00,66.00,50.00,58.00
1043940,SF_DR,64.00,48.00,38.00,46.00,42.00,50.00
1040171,SF_DS,68.00,60.00,50.00,54.00,50.00,56.00
1039882,SF_DR,62.00,52.00,44.00,46.00,54.00,56.00
1043935,SF_DE,60.00,50.00,38.00,48.00,54.00,52.00
1044012,SF_DI,58.00,30.00,44.00,50.00,42.00,42.00
1043979,SF_DC,58.00,54.00,64.00,54.00,44.00,54.00
1042176,SF_DR,66.00,54.00,48.00,50.00,52.00,70.00
1043933,SF_DI,56.00,46.00,52.00,70.00,50.00,44.00
1044007,SF_DR,60.00,44.00,50.00,54.00,38.00,58.00
1041554,SF_DS,50.00,52.00,42.00,44.00,36.00,46.00
1042338,SF_IR,48.00,42.00,48.00,56.00,50.00,60.00
1032087,SF_DS,62.00,68.00,48.00,56.00,52.00,50.00
1038042,SF_IE,58.00,44.00,34.00,60.00,66.00,58.00
1043973,SF_IE,56.00,52.00,50.00,64.00,58.00,56.00
1043982,SF_DS,60.00,50.00,22.00,48.00,48.00,40.00
1043962,SF_DR,56.00,50.00,34.00,38.00,44.00,52.00
1044022,SF_DE,58.00,50.00,32.00,44.00,52.00,50.00
1037772,SF_DI,52.00,40.00,44.00,50.00,42.00,46.00
1040549,SF_IR,58.00,54.00,58.00,62.00,50.00,60.00
1044060,SF_DR,60.00,48.00,54.00,50.00,56.00,66.00
1004843,SF_DS,56.00,60.00,52.00,40.00,34.00,52.00
1043986,SF_DE,60.00,44.00,44.00,52.00,58.00,38.00
1044008,SF_IR,42.00,40.00,24.00,44.00,32.00,48.00
1042443,SF_DE,48.00,36.00,30.00,42.00,50.00,46.00
1044025,SF_DR,58.00,48.00,38.00,42.00,52.00,54.00
1036095,SF_DR,60.00,38.00,32.00,48.00,40.00,50.00
1042055,SF_DS,48.00,50.00,30.00,40.00,14.00,40.00
1044034,SF_DE,52.00,52.00,42.00,38.00,54.00,38.00
1044026,SF_DS,50.00,44.00,28.00,42.00,32.00,42.00
1044059,SF_IE,40.00,36.00,30.00,42.00,46.00,40.00
1044045,SF_DC,52.00,48.00,50.00,42.00,44.00,32.00
1042374,SF_IR,46.00,50.00,46.00,60.00,34.00,52.00
1043408,SF_DS,48.00,46.00,26.00,38.00,24.00,40.00
1043945,SF_DI,72.00,46.00,42.00,68.00,50.00,56.00
1044000,SF_DR,58.00,56.00,52.00,52.00,56.00,58.00
1044024,SF_CI,52.00,30.00,56.00,66.00,50.00,52.00
1044078,SF_DR,46.00,38.00,32.00,40.00,24.00,42.00
513715,SF_DI,60.00,54.00,50.00,66.00,56.00,52.00
1044054,SF_DI,62.00,44.00,42.00,54.00,52.00,48.00
1028633,SF_DS,64.00,66.00,50.00,56.00,52.00,58.00
1043417,SF_DR,60.00,42.00,44.00,52.00,52.00,56.00
1041871,SF_IE,58.00,48.00,46.00,60.00,68.00,54.00
1044072,SF_DI,20.00,14.00,8.00,18.00,14.00,16.00
1041179,SF_DI,50.00,42.00,32.00,44.00,36.00,22.00
1044033,SF_SC,46.00,54.00,48.00,34.00,38.00,28.00
1044068,SF_DE,68.00,48.00,38.00,50.00,56.00,50.00
1041581,SF_SC,56.00,62.00,66.00,56.00,54.00,60.00
1044051,SF_DI,50.00,36.00,24.00,40.00,26.00,32.00
887777,SF_DI,62.00,52.00,54.00,58.00,48.00,56.00
1044069,SF_DS,54.00,46.00,38.00,38.00,22.00,32.00
1040232,SF_IE,46.00,32.00,46.00,52.00,50.00,46.00
1040389,SF_DI,66.00,44.00,38.00,58.00,46.00,48.00
1044057,SF_DI,62.00,36.00,48.00,52.00,48.00,50.00
1044050,SF_DC,58.00,54.00,56.00,56.00,56.00,44.00
1044081,SF_SI,36.00,42.00,38.00,46.00,40.00,38.00
1042312,SF_DR,48.00,40.00,20.00,32.00,18.00,52.00
1044063,SF_DS,66.00,58.00,44.00,50.00,42.00,46.00
1044058,SF_DS,58.00,64.00,52.00,40.00,54.00,52.00
1044124,SF_DI,68.00,46.00,54.00,66.00,62.00,54.00
1030599,SF_DS,42.00,46.00,38.00,20.00,38.00,38.00
1021146,SF_DC,68.00,50.00,70.00,64.00,66.00,60.00
1044038,SF_DR,62.00,54.00,38.00,52.00,46.00,60.00
1040662,SF_DI,52.00,42.00,50.00,54.00,50.00,46.00
1044086,SF_DR,70.00,62.00,58.00,62.00,54.00,72.00
1044112,SF_DR,68.00,48.00,50.00,58.00,54.00,64.00
1018503,SF_DI,60.00,48.00,34.00,56.00,50.00,56.00
1044055,SF_DI,60.00,38.00,44.00,54.00,48.00,36.00
1044111,SF_DI,58.00,54.00,34.00,56.00,38.00,54.00
1044163,SF_DC,60.00,48.00,64.00,52.00,56.00,56.00
1044071,SF_DS,56.00,60.00,36.00,48.00,46.00,52.00
1044131,SF_DI,60.00,36.00,42.00,46.00,44.00,34.00
1044110,SF_DE,62.00,44.00,42.00,50.00,66.00,54.00
1044093,SF_DS,52.00,50.00,28.00,46.00,38.00,36.00
783842,SF_DS,56.00,54.00,34.00,52.00,42.00,40.00
1044099,SF_DR,68.00,56.00,52.00,58.00,48.00,60.00
1044141,SF_DR,62.00,42.00,44.00,44.00,32.00,54.00
1041486,SF_IR,48.00,48.00,42.00,52.00,44.00,50.00
1040776,SF_DI,72.00,52.00,44.00,56.00,44.00,52.00
1044029,SF_DS,54.00,48.00,44.00,42.00,34.00,44.00
1044090,SF_DE,56.00,56.00,54.00,54.00,56.00,52.00
1044128,SF_DC,66.00,52.00,74.00,52.00,60.00,54.00
1044091,SF_DE,62.00,58.00,56.00,54.00,64.00,48.00
1039060,SF_DR,54.00,44.00,38.00,40.00,38.00,56.00
1044126,SF_DI,80.00,68.00,44.00,68.00,42.00,46.00
1044133,SF_SI,60.00,64.00,42.00,68.00,54.00,56.00
1044098,SF_SR,54.00,56.00,54.00,42.00,46.00,56.00
1044101,SF_DC,58.00,40.00,50.00,42.00,44.00,36.00
1038740,SF_ER,46.00,44.00,48.00,46.00,58.00,50.00
1044116,SF_DE,60.00,44.00,40.00,34.00,54.00,40.00
1044121,SF_DI,72.00,50.00,44.00,54.00,40.00,54.00
917424,SF_IR,60.00,58.00,48.00,70.00,52.00,62.00
1044106,SF_DI,66.00,50.00,46.00,56.00,48.00,48.00
1040473,SF_DR,80.00,56.00,50.00,56.00,50.00,62.00
1044192,SF_DS,48.00,44.00,28.00,38.00,30.00,34.00
1044130,SF_DR,56.00,48.00,36.00,44.00,42.00,54.00
1044232,SF_SI,46.00,50.00,32.00,52.00,38.00,44.00
931386,SF_DS,62.00,56.00,44.00,48.00,50.00,52.00
1043733,SF_DI,62.00,52.00,38.00,56.00,44.00,44.00
1044194,SF_DI,66.00,52.00,56.00,68.00,58.00,64.00
1044125,SF_DR,62.00,54.00,52.00,48.00,48.00,58.00
1027853,SF_DI,60.00,52.00,44.00,64.00,54.00,48.00
1044096,SF_DC,50.00,44.00,50.00,46.00,44.00,50.00
1044155,SF_DI,66.00,46.00,42.00,60.00,56.00,52.00
1044183,SF_DE,62.00,54.00,36.00,52.00,64.00,36.00
1044176,SF_DS,70.00,56.00,46.00,52.00,54.00,44.00
1044158,SF_DS,70.00,68.00,52.00,50.00,48.00,50.00
950661,SF_DR,48.00,40.00,36.00,28.00,26.00,42.00
1044175,SF_DS,58.00,54.00,34.00,44.00,40.00,36.00
1044104,SF_DI,66.00,42.00,50.00,52.00,46.00,44.00
1042284,SF_DS,66.00,58.00,40.00,54.00,50.00,54.00
1038646,SF_DR,60.00,50.00,34.00,48.00,42.00,62.00
1044144,SF_DS,60.00,44.00,38.00,40.00,24.00,40.00
1044129,SF_CE,58.00,50.00,64.00,54.00,66.00,44.00
1043785,SF_DI,60.00,42.00,44.00,58.00,52.00,44.00
1017564,SF_DR,62.00,60.00,48.00,38.00,48.00,64.00
1044214,SF_DS,64.00,56.00,38.00,54.00,48.00,48.00
1044238,SF_DR,74.00,44.00,42.00,42.00,44.00,62.00
1044211,SF_DI,62.00,58.00,58.00,60.00,54.00,58.00
1044174,SF_DC,50.00,36.00,48.00,24.00,30.00,38.00
881816,SF_DI,62.00,48.00,44.00,60.00,52.00,58.00
1044195,SF_DR,54.00,46.00,42.00,46.00,46.00,48.00
1025213,SF_DE,64.00,50.00,52.00,58.00,68.00,60.00
1044105,SF_DI,64.00,56.00,48.00,62.00,56.00,58.00
1044198,SF_DE,56.00,38.00,52.00,54.00,62.00,48.00
843515,SF_DR,52.00,46.00,36.00,44.00,38.00,48.00
1044136,SF_DR,44.00,42.00,42.00,34.00,28.00,46.00
1044280,SF_DI,60.00,40.00,56.00,58.00,44.00,52.00
1018761,SF_DS,50.00,42.00,28.00,30.00,30.00,38.00
1044142,SF_DR,60.00,44.00,50.00,46.00,50.00,52.00
1044109,SF_SE,48.00,52.00,46.00,44.00,50.00,48.00
1029040,SF_CE,46.00,40.00,50.00,48.00,48.00,48.00
1043844,SF_DR,56.00,36.00,26.00,46.00,32.00,48.00
1044082,SF_DS,62.00,58.00,26.00,54.00,36.00,56.00
1044255,SF_DC,44.00,38.00,46.00,36.00,42.00,42.00
952493,SF_DI,80.00,64.00,56.00,72.00,56.00,60.00
614949,SF_DR,56.00,40.00,42.00,54.00,54.00,66.00
1044277,SF_DI,48.00,28.00,32.00,38.00,36.00,22.00
1015331,SF_DR,66.00,52.00,50.00,54.00,52.00,60.00
1044150,SF_IR,48.00,44.00,30.00,52.00,48.00,54.00
1017447,SF_DI,60.00,48.00,42.00,50.00,40.00,42.00
1044156,SF_DS,54.00,54.00,36.00,52.00,40.00,38.00
904161,SF_CE,42.00,38.00,46.00,20.00,50.00,30.00
1044140,SF_IR,62.00,50.00,48.00,64.00,62.00,66.00
1044161,SF_DE,50.00,40.00,38.00,46.00,52.00,40.00
1044173,SF_IE,56.00,56.00,44.00,60.00,62.00,50.00
1044242,SF_DI,54.00,38.00,42.00,52.00,46.00,48.00
1044217,SF_DE,60.00,54.00,54.00,58.00,58.00,46.00
1044187,SF_CR,24.00,36.00,42.00,22.00,36.00,38.00
1044196,SF_DS,60.00,42.00,30.00,34.00,34.00,18.00
1044189,SF_DR,50.00,44.00,32.00,30.00,40.00,52.00
1044165,SF_DI,56.00,46.00,52.00,54.00,48.00,48.00
1036200,SF_IR,38.00,42.00,34.00,48.00,36.00,52.00
1044169,SF_DI,62.00,58.00,50.00,60.00,56.00,54.00
1044205,SF_SR,46.00,50.00,18.00,44.00,38.00,48.00
1044328,SF_DR,68.00,48.00,36.00,54.00,38.00,58.00
1044291,SF_DI,66.00,56.00,46.00,58.00,56.00,54.00
1044167,SF_DI,86.00,70.00,64.00,80.00,60.00,62.00
1040306,SF_DE,54.00,44.00,40.00,40.00,48.00,38.00
1030142,SF_DS,60.00,52.00,32.00,48.00,46.00,50.00
1028892,SF_DI,38.00,28.00,28.00,40.00,32.00,34.00
1044322,SF_IE,22.00,28.00,22.00,38.00,30.00,28.00
1044178,SF_IE,36.00,32.00,32.00,42.00,38.00,30.00
1044319,SF_DI,40.00,36.00,26.00,42.00,12.00,36.00
1044225,SF_DE,60.00,50.00,56.00,46.00,58.00,40.00
1044201,SF_DR,58.00,42.00,24.00,36.00,32.00,44.00
1032507,SF_DE,54.00,46.00,34.00,44.00,48.00,40.00
1044253,SF_DE,54.00,40.00,18.00,46.00,52.00,34.00
1042271,SF_DS,64.00,54.00,52.00,44.00,48.00,36.00
1044184,SF_DI,68.00,58.00,52.00,58.00,56.00,58.00
1044153,SF_DI,64.00,38.00,34.00,60.00,54.00,54.00
1044240,SF_DS,66.00,62.00,54.00,60.00,56.00,50.00
1044145,SF_DE,56.00,46.00,54.00,42.00,58.00,52.00
1021907,SF_DE,58.00,50.00,50.00,48.00,52.00,50.00
1044168,SF_SI,42.00,46.00,34.00,52.00,38.00,36.00
1044202,SF_DR,74.00,50.00,36.00,58.00,56.00,60.00
1044190,SF_DI,46.00,44.00,34.00,54.00,32.00,30.00
1038636,SF_DS,64.00,52.00,20.00,30.00,32.00,44.00
1044256,SF_DE,62.00,56.00,54.00,56.00,58.00,50.00
1044191,SF_DI,26.00,22.00,20.00,28.00,20.00,18.00
1044295,SF_SR,38.00,62.00,44.00,56.00,56.00,60.00
1044316,SF_DI,58.00,54.00,38.00,56.00,46.00,52.00
1044307,SF_DI,50.00,40.00,46.00,52.00,48.00,42.00
1044197,SF_DR,56.00,38.00,42.00,48.00,44.00,50.00
1045103,SF_IR,48.00,48.00,28.00,70.00,58.00,60.00
1044304,SF_DR,44.00,40.00,34.00,38.00,42.00,46.00
1034920,SF_DR,62.00,38.00,34.00,52.00,52.00,56.00
1036027,SF_IR,58.00,56.00,56.00,64.00,54.00,66.00
1044223,SF_DI,54.00,48.00,48.00,50.00,34.00,44.00
1044193,SF_DC,58.00,38.00,44.00,42.00,34.00,36.00
1044218,SF_CI,60.00,56.00,70.00,66.00,64.00,62.00
1044210,SF_SI,52.00,54.00,48.00,64.00,46.00,38.00
1044224,SF_IE,50.00,42.00,56.00,64.00,58.00,54.00
1029916,SF_DI,70.00,50.00,44.00,64.00,62.00,56.00
510515,SF_DI,58.00,46.00,48.00,60.00,44.00,56.00
1044335,SF_DI,48.00,34.00,32.00,56.00,46.00,42.00
1044348,SF_DI,64.00,50.00,54.00,58.00,48.00,52.00
1044334,SF_DE,60.00,54.00,54.00,50.00,62.00,52.00
1034291,SF_DR,60.00,42.00,54.00,58.00,54.00,68.00
1044281,SF_DS,60.00,54.00,38.00,52.00,50.00,34.00
1044239,SF_DI,62.00,48.00,42.00,56.00,50.00,48.00
1044248,SF_DR,66.00,46.00,38.00,52.00,54.00,56.00
1019800,SF_IE,56.00,54.00,54.00,68.00,58.00,50.00
1044275,SF_DI,44.00,42.00,32.00,46.00,28.00,36.00
1038470,SF_DI,68.00,50.00,30.00,52.00,38.00,36.00
1016154,SF_SI,56.00,58.00,52.00,66.00,50.00,46.00
1044444,SF_CI,52.00,38.00,58.00,54.00,46.00,46.00
1039884,SF_DI,60.00,50.00,58.00,60.00,48.00,60.00
1044346,SF_DI,56.00,48.00,34.00,60.00,28.00,28.00
1028628,SF_DC,48.00,44.00,46.00,44.00,44.00,40.00
1044385,SF_DS,60.00,54.00,46.00,52.00,52.00,48.00
1044331,SF_DE,40.00,36.00,34.00,36.00,38.00,30.00
1044345,SF_CE,56.00,50.00,60.00,56.00,64.00,54.00
1044243,SF_DI,62.00,46.00,40.00,54.00,50.00,52.00
1044234,SF_DR,72.00,54.00,56.00,54.00,60.00,66.00
1044244,SF_DI,56.00,46.00,50.00,60.00,40.00,52.00
1044351,SF_DC,54.00,44.00,56.00,50.00,52.00,40.00
1044237,SF_DE,52.00,42.00,48.00,40.00,50.00,36.00
1044299,SF_DI,44.00,42.00,26.00,46.00,34.00,38.00
1015250,SF_IE,44.00,38.00,22.00,56.00,52.00,48.00
1044339,SF_DI,60.00,42.00,40.00,64.00,54.00,58.00
1044382,SF_IR,44.00,44.00,36.00,58.00,40.00,56.00
1044271,SF_IR,50.00,54.00,44.00,56.00,40.00,58.00
1044401,SF_DI,58.00,52.00,52.00,68.00,46.00,52.00
1044342,SF_DC,56.00,48.00,50.00,48.00,38.00,46.00
1044274,SF_CE,22.00,14.00,26.00,22.00,24.00,20.00
1044250,SF_DI,62.00,40.00,32.00,56.00,48.00,50.00
1044263,SF_DI,48.00,40.00,34.00,46.00,44.00,32.00
1044317,SF_DI,32.00,26.00,26.00,34.00,24.00,26.00
1044302,SF_DI,44.00,30.00,28.00,46.00,40.00,34.00
1044265,SF_IE,54.00,56.00,50.00,60.00,66.00,54.00
1027958,SF_DS,54.00,46.00,34.00,36.00,42.00,40.00
1044330,SF_DR,60.00,44.00,34.00,32.00,28.00,56.00
1044293,SF_DS,54.00,56.00,30.00,42.00,44.00,46.00
1044279,SF_DI,46.00,34.00,38.00,44.00,42.00,40.00
1042432,SF_CR,50.00,54.00,60.00,52.00,54.00,64.00
1044374,SF_DI,56.00,44.00,42.00,54.00,48.00,52.00
1044262,SF_SC,50.00,56.00,52.00,46.00,42.00,40.00
1044213,SF_IR,54.00,52.00,42.00,58.00,54.00,56.00
1044259,SF_DE,74.00,58.00,50.00,58.00,60.00,48.00
1044222,SF_DE,64.00,50.00,34.00,62.00,66.00,42.00
1044303,SF_DR,68.00,60.00,64.00,66.00,58.00,70.00
1044344,SF_IE,36.00,44.00,36.00,66.00,52.00,48.00
1018433,SF_DE,58.00,36.00,42.00,44.00,52.00,46.00
1044476,SF_SI,46.00,52.00,36.00,56.00,48.00,36.00
1044314,SF_DI,26.00,24.00,14.00,30.00,18.00,24.00
1044229,SF_DI,58.00,44.00,36.00,56.00,44.00,42.00
1044290,SF_DR,50.00,44.00,30.00,40.00,22.00,44.00
1044320,SF_DI,46.00,36.00,36.00,44.00,32.00,42.00
1044261,SF_DS,56.00,44.00,32.00,32.00,24.00,40.00
1044333,SF_DI,54.00,46.00,40.00,46.00,44.00,40.00
1044321,SF_ER,54.00,42.00,52.00,54.00,60.00,58.00
1019796,SF_DE,52.00,52.00,44.00,52.00,52.00,48.00
1044372,SF_DS,58.00,46.00,40.00,42.00,38.00,42.00
1044417,SF_DI,56.00,42.00,36.00,54.00,40.00,40.00
1044338,SF_DR,58.00,38.00,32.00,46.00,36.00,56.00
1044343,SF_DS,54.00,56.00,38.00,46.00,52.00,48.00
1044208,SF_DI,62.00,48.00,42.00,58.00,52.00,46.00
